"Zone","Rack No.","Bin No.","Location Code","Carton No.","Lot No.","Item No.","Description","UOM","Barcode","Qty","Timestamp"
"B","R7","Bin 11","B-R7-Bin11","CTN-B-0052","LOT-B-0001","TWLCRL 70X146 SAND","CORAL TOWEL","PCS","8907144116616","110","2026-08-27T06:46:03.249Z"
"B","R7","Bin 11","B-R7-Bin11","CTN-B-0055","LOT-B-0001","TWLCRL 70X146 OLIVE","CORAL TOWEL","PCS","8907144116562","60","2026-08-27T06:48:15.812Z"
"B","R7","Bin 11","B-R7-Bin11","CTN-B-0056","LOT-B-0001","TWLCRL 70X146 ADN","CORAL TOWEL","PCS","8907144116517","30","2026-08-27T06:49:02.004Z"
"B","R7","Bin 11","B-R7-Bin11","CTN-B-0059","LOT-B-0001","TWLCRL 70X146 LT BL","CORAL TOWEL","PCS","8907144116555","50","2026-08-27T06:53:48.295Z"
"B","R7","Bin 11","B-R7-Bin11","CTN-B-0058","LOT-B-0001","TWLCRL 70X146 OLIVE","CORAL TOWEL","PCS","8907144116562","40","2026-08-27T06:54:23.300Z"
"B","R7","Bin 11","B-R7-Bin11","CTN-B-0060","LOT-B-0001","TWLCRL 70X146 ROSE","CORAL TOWEL","PCS","8907144116609","50","2026-08-27T06:54:56.828Z"
"B","R7","Bin 11","B-R7-Bin11","CTN-B-0011","LOT-B-0001","TWL CRL 1 70X140 PU","Coral Towel Cubix","PCS","8907144082508","80","2026-09-15T05:29:32.642Z"
"B","R7","Bin 11","B-R7-Bin11","CTN-B-0005","LOT-B-0001","TWL CRL 1 70X140 GY","Coral Towel Cubix","PCS","8907144082515","30","2026-09-15T05:31:34.637Z"
"B","R7","Bin 12","B-R7-Bin12","CTN-B-0008","LOT-B-0001","TWL CRL 1 70X140 BL","Coral Towel Cubix","PCS","8907144082454","40","2026-08-25T11:23:40.356Z"
"B","R7","Bin 12","B-R7-Bin12","CTN-B-0009","LOT-B-0001","TWL CRL 1 70X140 PK","Coral Towel Cubix","PCS","8907144082546","40","2026-08-25T11:24:27.446Z"
"B","R7","Bin 12","B-R7-Bin12","CTN-B-0013","LOT-B-0001","TWL CRL 1 70X140 BL","Coral Towel Cubix","PCS","8907144082454","90","2026-08-25T11:25:50.380Z"
"B","R7","Bin 12","B-R7-Bin12","CTN-B-0001","LOT-B-0001","TWLCRL 70X146 SAND","CORAL TOWEL","PCS","8907144116616","60","2026-08-25T11:34:33.987Z"
"B","R7","Bin 12","B-R7-Bin12","CTN-B-0004","LOT-B-0001","TWL CRL 1 70X140 PK","Coral Towel Cubix","PCS","8907144082546","30","2026-09-11T05:51:33.833Z"
"B","R7","Bin 12","B-R7-Bin12","CTN-B-0012","LOT-B-0001","TWL CRL 1 70X140 BL","Coral Towel Cubix","PCS","8907144082454","70","2026-09-11T05:53:36.850Z"
"B","R7","Bin 12","B-R7-Bin12","CTN-B-0010","LOT-B-0001","TWL CRL 2 70X140 PE","Coral Towel Waves Peach","PCS","8907144082645","70","2026-09-11T06:00:22.322Z"
"B","R7","Bin 12","B-R7-Bin12","CTN-B-0002","LOT-B-0001","TWLCRL 70X146 SAND","CORAL TOWEL","PCS","8907144116616","60","2026-09-11T06:12:06.658Z"
"B","R7","Bin 13","B-R7-Bin13","CTN-B-0008","LOT-B-0001","TWLCRL 70X146 ROSE","CORAL TOWEL","PCS","8907144116609","60","2026-08-27T05:56:35.561Z"
"B","R7","Bin 13","B-R7-Bin13","CTN-B-0011","LOT-B-0001","TWLCRL 70X146 IVORY","CORAL TOWEL","PCS","8907144116531","60","2026-08-27T06:02:11.719Z"
"B","R7","Bin 13","B-R7-Bin13","CTN-B-0005","LOT-B-1259","TWLCRL 70X146 ROSE","CORAL TOWEL","PCS","8907144116609","60","2026-09-11T06:11:01.534Z"
"B","R7","Bin 13","B-R7-Bin13","CTN-B-0009","LOT-B-0001","TWLCRL 70X146 ADN","CORAL TOWEL","PCS","8907144116517","60","2026-09-11T06:11:38.314Z"
"B","R7","Bin 13","B-R7-Bin13","CTN-B-0014","LOT-B-0001","TWLCRL 70X146 FSFRT","CORAL TOWEL","PCS","8907144116524","60","2026-09-11T06:12:37.946Z"
"B","R7","Bin 14","B-R7-Bin14","CTN-B-0061","LOT-B-0001","TWLCRL 70X146 LT BL","CORAL TOWEL","PCS","8907144116555","50","2026-08-27T07:07:16.283Z"
"B","R7","Bin 14","B-R7-Bin14","CTN-B-0062","LOT-B-0001","TWLCRL 70X146 SAND","CORAL TOWEL","PCS","8907144116616","51","2026-08-27T07:08:02.998Z"
"B","R7","Bin 14","B-R7-Bin14","CTN-B-0063","LOT-B-0001","TWLCRL 70X146 ROSE","CORAL TOWEL","PCS","8907144116609","50","2026-08-27T07:11:09.396Z"
"B","R7","Bin 14","B-R7-Bin14","CTN-B-0064","LOT-B-0001","TWLCRL 70X146 ROSE","CORAL TOWEL","PCS","8907144116609","50","2026-08-27T07:12:09.225Z"
"B","R7","Bin 14","B-R7-Bin14","CTN-B-0065","LOT-B-0001","TWLCRL 70X146 SAND","CORAL TOWEL","PCS","8907144116616","40","2026-08-27T07:12:55.099Z"
"B","R7","Bin 14","B-R7-Bin14","CTN-B-0066","LOT-B-0001","TWLCRL 70X146 OLIVE","CORAL TOWEL","PCS","8907144116562","40","2026-08-27T07:13:34.277Z"
"B","R7","Bin 14","B-R7-Bin14","CTN-B-0069","LOT-B-0001","TWLCRL 70X146 LT BL","CORAL TOWEL","PCS","8907144116555","50","2026-08-27T07:15:37.892Z"
"B","R7","Bin 14","B-R7-Bin14","CTN-B-0097","LOT-B-0001","TWL ROM 60X120 FUS","The Roman Bath Towel","PCS","8907144257524","18","2026-09-14T06:35:32.334Z"
"B","R7","Bin 14","B-R7-Bin14","CTN-B-0002","LOT-B-0001","TWL CRL 2 70X140 GR","Coral Towel Waves","PCS","8907144082652","10","2026-09-15T05:42:28.270Z"
"B","R7","Bin 14","B-R7-Bin14","CTN-B-0002","LOT-B-0001","TWL CRL 1 70X140 PK","Coral Towel Cubix","PCS","8907144082546","30","2026-09-15T05:43:25.492Z"
"B","R7","Bin 15","B-R7-Bin15","CTN-B-0122","LOT-B-0001","TWL ROM 60X120 BL","The Roman Bath Towel","PCS","8907144257456","18","2026-09-14T06:21:31.915Z"
"B","R7","Bin 15","B-R7-Bin15","CTN-B-0125","LOT-B-1314","TWL ROM 60X120 MOS","The Roman Bath Towel","PCS","8907144257562","18","2026-09-14T06:21:57.871Z"
"B","R7","Bin 15","B-R7-Bin15","CTN-B-0126","LOT-B-0001","TWL ROM 60X120 MOS","The Roman Bath Towel","PCS","8907144257562","18","2026-09-14T06:22:30.409Z"
"B","R7","Bin 15","B-R7-Bin15","CTN-B-0128","LOT-B-0001","TWL ROM 60X120 BR","The Roman Bath Towel","PCS","8907144257470","18","2026-09-14T06:23:34.226Z"
"B","R7","Bin 15","B-R7-Bin15","CTN-B-0113","LOT-B-0001","TWL ROM 60X120 WT","The Roman Bath Towel","PCS","8907144257609","18","2026-09-14T06:24:11.177Z"
"B","R7","Bin 15","B-R7-Bin15","CTN-B-0109","LOT-B-0001","TWL ROM 60X120 WT","The Roman Bath Towel","PCS","8907144257609","18","2026-09-14T06:24:54.397Z"
"B","R7","Bin 15","B-R7-Bin15","CTN-B-0110","LOT-B-0001","TWL ROM 60X120 WT","The Roman Bath Towel","PCS","8907144257609","18","2026-09-14T06:25:24.263Z"
"B","R7","Bin 15","B-R7-Bin15","CTN-B-0112","LOT-B-0001","TWL ROM 60X120 WT","The Roman Bath Towel","PCS","8907144257609","18","2026-09-14T06:25:55.235Z"
"B","R7","Bin 15","B-R7-Bin15","CTN-B-0115","LOT-B-0001","TWL ROM 60X120 CR","The Roman Bath Towel","PCS","8907144257500","18","2026-09-14T06:26:32.395Z"
"B","R7","Bin 15","B-R7-Bin15","CTN-B-0114","LOT-B-0001","TWL ROM 60X120 CR","The Roman Bath Towel","PCS","8907144257500","18","2026-09-14T06:27:03.420Z"
"B","R7","Bin 15","B-R7-Bin15","CTN-B-0116","LOT-B-0001","TWL ROM 60X120 CR","The Roman Bath Towel","PCS","8907144257500","18","2026-09-14T06:27:42.463Z"
"B","R7","Bin 15","B-R7-Bin15","CTN-B-0117","LOT-B-0001","TWL ROM 60X120 MRS N","The Roman Bath Towel","PCS","8907144162552","18","2026-09-14T06:28:32.382Z"
"B","R7","Bin 15","B-R7-Bin15","CTN-B-0119","LOT-B-0001","TWL ROM 60X120 MAR","The Roman Bath Towel","PCS","8907144257555","18","2026-09-14T06:29:24.598Z"
"B","R7","Bin 15","B-R7-Bin15","CTN-B-0118","LOT-B-0001","TWL ROM 60X120 MAR","The Roman Bath Towel","PCS","8907144257555","18","2026-09-14T06:29:56.655Z"
"B","R7","Bin 15","B-R7-Bin15","CTN-B-0120","LOT-B-0001","TWL ROM 60X120 MAR","The Roman Bath Towel","PCS","8907144257555","18","2026-09-14T06:30:30.765Z"
"B","R7","Bin 15","B-R7-Bin15","CTN-B-0105","LOT-B-0001","TWL ROM 60X120 NBL","The Roman Bath Towel","PCS","8907144257579","18","2026-09-14T06:31:04.696Z"
"B","R7","Bin 15","B-R7-Bin15","CTN-B-0107","LOT-B-0001","TWL ROM 60X120 NBL","The Roman Bath Towel","PCS","8907144257579","18","2026-09-14T06:31:34.599Z"
"B","R7","Bin 15","B-R7-Bin15","CTN-B-0106","LOT-B-0001","TWL ROM 60X120 NBL","The Roman Bath Towel","PCS","8907144257579","18","2026-09-14T06:33:45.847Z"
"B","R7","Bin 15","B-R7-Bin15","CTN-B-0108","LOT-B-0001","TWL ROM 60X120 NBL","The Roman Bath Towel","PCS","8907144257579","18","2026-09-14T06:32:50.226Z"
"B","R7","Bin 15","B-R7-Bin15","CTN-B-0087","LOT-B-0001","TWL ROM 60X120 FUS","The Roman Bath Towel","PCS","8907144257524","18","2026-09-14T06:34:29.492Z"
"B","R7","Bin 15","B-R7-Bin15","CTN-B-0099","LOT-B-0001","TWL ROM 60X120 FUS","The Roman Bath Towel","PCS","8907144257524","18","2026-09-14T06:35:02.142Z"
"B","R7","Bin 15","B-R7-Bin15","CTN-B-0095","LOT-B-0001","TWL ROM 60X120 FUS","The Roman Bath Towel","PCS","8907144257524","18","2026-09-14T06:36:10.765Z"
"B","R7","Bin 15","B-R7-Bin15","CTN-B-0093","LOT-B-0001","TWL ROM 60X120 PK","The Roman Bath Towel","PCS","8907144257586","18","2026-09-14T06:36:45.683Z"
"B","R7","Bin 16","B-R7-Bin16","CTN-B-0098","LOT-B-0001","TWL ROM 60X120 FUS","The Roman Bath Towel","PCS","8907144257524","18","2026-09-14T06:39:35.146Z"
"B","R7","Bin 16","B-R7-Bin16","CTN-B-0100","LOT-B-0001","TWL ROM 60X120 FUS","The Roman Bath Towel","PCS","8907144257524","18","2026-09-14T06:40:03.282Z"
"B","R7","Bin 16","B-R7-Bin16","CTN-B-0094","LOT-B-0001","TWL ROM 60X120 FUS","The Roman Bath Towel","PCS","8907144257524","18","2026-09-14T06:40:28.260Z"
"B","R7","Bin 16","B-R7-Bin16","CTN-B-0096","LOT-B-0001","TWL ROM 60X120 FUS","The Roman Bath Towel","PCS","8907144257524","18","2026-09-14T06:40:58.121Z"
"B","R7","Bin 16","B-R7-Bin16","CTN-B-0104","LOT-B-0001","TWL ROM 60X120 NBL","The Roman Bath Towel","PCS","8907144257579","18","2026-09-14T06:41:27.739Z"
"B","R7","Bin 16","B-R7-Bin16","CTN-B-0091","LOT-B-0001","TWL ROM 60X120 PK","The Roman Bath Towel","PCS","8907144257586","18","2026-09-14T06:43:57.975Z"
"B","R7","Bin 16","B-R7-Bin16","CTN-B-0089","LOT-B-0001","TWL ROM 60X120 PK","The Roman Bath Towel","PCS","8907144257586","18","2026-09-14T06:44:29.150Z"
"B","R7","Bin 16","B-R7-Bin16","CTN-B-0090","LOT-B-0001","TWL ROM 60X120 PK","The Roman Bath Towel","PCS","8907144257586","18","2026-09-14T06:44:59.903Z"
"B","R7","Bin 16","B-R7-Bin16","CTN-B-0092","LOT-B-0001","TWL ROM 60X120 PK","The Roman Bath Towel","PCS","8907144257586","18","2026-09-14T06:45:30.201Z"
"B","R7","Bin 16","B-R7-Bin16","CTN-B-0121","LOT-B-0001","TWL ROM 60X120 BL","The Roman Bath Towel","PCS","8907144257456","18","2026-09-14T06:46:06.616Z"
"B","R7","Bin 16","B-R7-Bin16","CTN-B-0123","LOT-B-0001","TWL ROM 60X120 BL","The Roman Bath Towel","PCS","8907144257456","18","2026-09-14T06:46:44.117Z"
"B","R7","Bin 16","B-R7-Bin16","CTN-B-0088","LOT-B-0001","TWL ROM 60X120 BR","The Roman Bath Towel","PCS","8907144257470","18","2026-09-14T06:47:40.375Z"
"B","R7","Bin 16","B-R7-Bin16","CTN-B-0130","LOT-B-0001","TWL ROM 60X120 CGY","The Roman Bath Towel","PCS","8907144257487","18","2026-09-14T06:48:23.731Z"
"B","R7","Bin 16","B-R7-Bin16","CTN-B-0060","LOT-B-1350","TWL ROM 75X150 MAR","The Roman Bath Towel","PCS","8907144257210","18","2026-09-14T06:50:28.412Z"
"B","R7","Bin 16","B-R7-Bin16","CTN-B-0064","LOT-B-0001","TWL ROM 75X150 MAR","The Roman Bath Towel","PCS","8907144257210","18","2026-09-14T06:50:53.143Z"
"B","R7","Bin 16","B-R7-Bin16","CTN-B-0052","LOT-B-0001","TWL ROM 75X150 MAR","The Roman Bath Towel","PCS","8907144257210","18","2026-09-14T06:51:20.221Z"
"B","R7","Bin 16","B-R7-Bin16","CTN-B-0054","LOT-B-0001","TWL ROM 75X150 FUS","The Roman Bath Towel","PCS","8907144270639","18","2026-09-14T06:51:51.830Z"
"B","R7","Bin 16","B-R7-Bin16","CTN-B-0059","LOT-B-0001","TWL ROM 75X150 PK","The Roman Bath Towel","PCS","8907144270615","18","2026-09-14T06:52:28.550Z"
"B","R7","Bin 16","B-R7-Bin16","CTN-B-0071","LOT-B-0001","TWLCRL 70X146 OLIVE","CORAL TOWEL","PCS","8907144116562","50","2026-09-15T05:45:28.926Z"
"B","R7","Bin 17","B-R7-Bin17","CTN-B-0006","LOT-B-0001","TWLCRL 40X60 IVORY","CORAL TOWEL","PCS","8907144116647","240","2026-09-15T05:58:44.096Z"
"B","R7","Bin 17","B-R7-Bin17","CTN-B-0008","LOT-B-0001","TWLCRL 40X60 FSFRT","CORAL TOWEL","PCS","8907144116630","240","2026-09-15T05:58:03.944Z"
"B","R7","Bin 17","B-R7-Bin17","CTN-B-0007","LOT-B-0001","TWLCRL 40X60 ROSE","CORAL TOWEL","PCS","8907144116722","240","2026-09-15T05:58:31.167Z"
"B","R7","Bin 17","B-R7-Bin17","CTN-B-0010","LOT-B-0001","TWL CRL 40X60 LTBL","Coral Towel","PCS","8907144260180","400","2026-09-15T05:58:56.836Z"
"B","R7","Bin 17","B-R7-Bin17","CTN-B-0001","LOT-B-0001","TWL CRL 2PC GFT ROSE","Coral Towel","SET","8907144260135","50","2026-09-15T06:01:35.183Z"
"B","R7","Bin 17","B-R7-Bin17","CTN-B-0072","LOT-B-0001","TWLCRL 70X146 ROCK","CORAL TOWEL","PCS","8907144116593","50","2026-09-15T05:46:13.033Z"
"B","R7","Bin 17","B-R7-Bin17","CTN-B-0020","LOT-B-0001","TWL CRL 1 35X75 BL","Coral Towel Cubix","PCS","8907144082553","350","2026-09-15T05:55:24.102Z"
"B","R7","Bin 18","B-R7-Bin18","CTN-B-0015","LOT-B-0001","TWLCRL 70X146 FSFRT","CORAL TOWEL","PCS","8907144116524","60","2026-08-27T06:07:22.240Z"
"B","R7","Bin 18","B-R7-Bin18","CTN-B-0017","LOT-B-0001","TWLCRL 70X146 ADN","CORAL TOWEL","PCS","8907144116517","60","2026-08-27T06:15:47.591Z"
"B","R7","Bin 18","B-R7-Bin18","CTN-B-0020","LOT-B-0001","TWLCRL 70X146 IVORY","CORAL TOWEL","PCS","8907144116531","60","2026-09-11T06:33:43.010Z"
"B","R7","Bin 18","B-R7-Bin18","CTN-B-0023","LOT-B-0001","TWLCRL 70X146 FSFRT","CORAL TOWEL","PCS","8907144116524","60","2026-08-27T06:18:00.938Z"
"B","R7","Bin 2","B-R7-Bin2","CTN-B-0027","LOT-B-0001","TWLCRL 70X146 SAND","CORAL TOWEL","PCS","8907144116616","30","2026-08-27T06:20:33.847Z"
"B","R7","Bin 2","B-R7-Bin2","CTN-B-0027","LOT-B-0001","TWLCRL 70X146 LT BL","CORAL TOWEL","PCS","8907144116555","34","2026-08-27T06:21:00.126Z"
"B","R7","Bin 2","B-R7-Bin2","CTN-B-0028","LOT-B-0001","TWLCRL 70X146 OLIVE","CORAL TOWEL","PCS","8907144116562","60","2026-08-27T06:21:48.982Z"
"B","R7","Bin 2","B-R7-Bin2","CTN-B-0030","LOT-B-0001","TWLCRL 70X146 OLIVE","CORAL TOWEL","PCS","8907144116562","50","2026-08-27T06:22:33.958Z"
"B","R7","Bin 2","B-R7-Bin2","CTN-B-0032","LOT-B-0001","TWLCRL 70X146 FSFRT","CORAL TOWEL","PCS","8907144116524","60","2026-08-27T06:23:29.862Z"
"B","R7","Bin 2","B-R7-Bin2","CTN-B-0033","LOT-B-0001","TWLCRL 70X146 ADN","CORAL TOWEL","PCS","8907144116517","100","2026-08-27T06:24:11.918Z"
"B","R7","Bin 2","B-R7-Bin2","CTN-B-0034","LOT-B-0001","TWLCRL 70X146 ROCK","CORAL TOWEL","PCS","8907144116593","34","2026-08-27T06:24:42.070Z"
"B","R7","Bin 2","B-R7-Bin2","CTN-B-0031","LOT-B-0001","TWLCRL 70X146 FSFRT","CORAL TOWEL","PCS","8907144116524","60","2026-08-27T06:25:23.606Z"
"B","R7","Bin 3","B-R7-Bin3","CTN-B-0002","LOT-B-0001","TWLCRL 40X60 ROSE","CORAL TOWEL","PCS","8907144116722","240","2026-08-27T06:57:27.556Z"
"B","R7","Bin 3","B-R7-Bin3","CTN-B-0038","LOT-B-0002","PILLOW MUSHY PRSD","PILLOW","PCS","8907144054611","10","2026-09-12T09:44:55.685Z"
"B","R7","Bin 3","B-R7-Bin3","CTN-B-0006","LOT-B-0002","PILLOW LAVENDER","Pillow Lavender","PCS","8907144259627","12","2026-09-14T13:17:04.617Z"
"B","R7","Bin 3","B-R7-Bin3","CTN-B-0007","LOT-B-0002","PILLOW LAVENDER","Pillow Lavender","PCS","8907144259627","12","2026-09-14T13:17:25.722Z"
"B","R7","Bin 3","B-R7-Bin3","CTN-B-0008","LOT-B-0002","PILLOW LAVENDER","Pillow Lavender","PCS","8907144259627","12","2026-09-14T13:17:48.058Z"
"B","R7","Bin 3","B-R7-Bin3","CTN-B-0009","LOT-B-0002","PILLOW LAVENDER","Pillow Lavender","PCS","8907144259627","12","2026-09-14T13:18:12.624Z"
"B","R7","Bin 3","B-R7-Bin3","CTN-B-0010","LOT-B-0002","PILLOW LAVENDER","Pillow Lavender","PCS","8907144259627","12","2026-09-14T13:18:37.710Z"
"B","R7","Bin 4","B-R7-Bin4","CTN-B-0078","LOT-B-0001","TWL ROM 75X150 NBL","The Roman Bath Towel","PCS","8907144270622","18","2026-08-01T12:54:08.937Z"
"B","R7","Bin 4","B-R7-Bin4","CTN-B-0006","LOT-B-0002","PILLOW MUSHY PRSD","PILLOW","PCS","8907144054611","10","2026-09-12T07:04:58.141Z"
"B","R7","Bin 4","B-R7-Bin4","CTN-B-0007","LOT-B-0002","PILLOW MUSHY PRSD","PILLOW","PCS","8907144054611","10","2026-09-12T07:05:22.626Z"
"B","R7","Bin 4","B-R7-Bin4","CTN-B-0008","LOT-B-0002","PILLOW MUSHY PRSD","PILLOW","PCS","8907144054611","10","2026-09-12T07:05:52.803Z"
"B","R7","Bin 4","B-R7-Bin4","CTN-B-0009","LOT-B-0002","PILLOW MUSHY PRSD","PILLOW","PCS","8907144054611","10","2026-09-12T07:06:15.290Z"
"B","R7","Bin 4","B-R7-Bin4","CTN-B-0010","LOT-B-0002","PILLOW MUSHY PRSD","PILLOW","PCS","8907144054611","10","2026-09-12T07:06:40.119Z"
"B","R7","Bin 4","B-R7-Bin4","CTN-B-0011","LOT-B-0002","PILLOW MUSHY PRSD","PILLOW","PCS","8907144054611","10","2026-09-12T07:07:03.164Z"
"B","R7","Bin 4","B-R7-Bin4","CTN-B-0012","LOT-B-0002","PILLOW MUSHY PRSD","PILLOW","PCS","8907144054611","10","2026-09-12T07:07:31.580Z"
"B","R7","Bin 4","B-R7-Bin4","CTN-B-0013","LOT-B-0002","PILLOW MUSHY PRSD","PILLOW","PCS","8907144054611","10","2026-09-12T07:07:54.757Z"
"B","R7","Bin 4","B-R7-Bin4","CTN-B-0014","LOT-B-0002","PILLOW MUSHY PRSD","PILLOW","PCS","8907144054611","10","2026-09-12T07:08:21.944Z"
"B","R7","Bin 4","B-R7-Bin4","CTN-B-0015","LOT-B-0002","PILLOW MUSHY PRSD","PILLOW","PCS","8907144054611","10","2026-09-12T07:08:50.294Z"
"B","R7","Bin 5","B-R7-Bin5","CTN-B-0035","LOT-B-0001","TWLCRL 70X146 FSFRT","CORAL TOWEL","PCS","8907144116524","60","2026-08-27T06:26:19.014Z"
"B","R7","Bin 5","B-R7-Bin5","CTN-B-0036","LOT-B-0001","TWLCRL 70X146 LT BL","CORAL TOWEL","PCS","8907144116555","60","2026-08-27T06:27:01.718Z"
"B","R7","Bin 5","B-R7-Bin5","CTN-B-0037","LOT-B-0001","TWLCRL 70X146 IVORY","CORAL TOWEL","PCS","8907144116531","60","2026-08-27T06:27:39.287Z"
"B","R7","Bin 5","B-R7-Bin5","CTN-B-0038","LOT-B-0001","TWLCRL 70X146 ADN","CORAL TOWEL","PCS","8907144116517","60","2026-08-27T06:28:15.414Z"
"B","R7","Bin 5","B-R7-Bin5","CTN-B-0039","LOT-B-0001","TWLCRL 70X146 ADN","CORAL TOWEL","PCS","8907144116517","50","2026-08-27T06:28:44.778Z"
"B","R7","Bin 5","B-R7-Bin5","CTN-B-0040","LOT-B-0001","TWLCRL 70X146 OLIVE","CORAL TOWEL","PCS","8907144116562","40","2026-08-27T06:29:20.047Z"
"B","R7","Bin 5","B-R7-Bin5","CTN-B-0041","LOT-B-0001","TWLCRL 70X146 FSFRT","CORAL TOWEL","PCS","8907144116524","60","2026-08-27T06:29:54.730Z"
"B","R7","Bin 5","B-R7-Bin5","CTN-B-0042","LOT-B-0001","TWLCRL 70X146 FSFRT","CORAL TOWEL","PCS","8907144116524","60","2026-08-27T06:30:32.045Z"
"B","R7","Bin 5","B-R7-Bin5","CTN-B-0043","LOT-B-0001","TWLCRL 70X146 FSFRT","CORAL TOWEL","PCS","8907144116524","60","2026-08-27T06:31:05.134Z"
"B","R7","Bin 6","B-R7-Bin6","CTN-B-0007","LOT-B-0001","TWL CRL 2 35X75 GR","Coral Towel Waves","PCS","8907144082713","300","2026-08-24T12:46:30.683Z"
"B","R7","Bin 6","B-R7-Bin6","CTN-B-0008","LOT-B-0001","TWL CRL 1 35X75 GY","Coral Towel Cubix","PCS","8907144082577","300","2026-09-16T06:42:37.313Z"
"B","R7","Bin 6","B-R7-Bin6","CTN-B-0015","LOT-B-0001","TWL CRL 2 35X75 PE","Coral Towel Waves","PCS","8907144082706","50","2026-08-24T12:48:31.156Z"
"B","R7","Bin 6","B-R7-Bin6","CTN-B-0009","LOT-B-0001","TWL CRL 1 35X75 ORCH","Coral Towel Cubix","PCS","8907144082584","300","2026-08-24T12:49:40.859Z"
"B","R7","Bin 6","B-R7-Bin6","CTN-B-0010","LOT-B-0001","TWL CRL 2 35X75 PK","Coral Towel Waves","PCS","8907144082720","150","2026-08-24T12:51:14.522Z"
"B","R7","Bin 6","B-R7-Bin6","CTN-B-0011","LOT-B-0001","TWL CRL 2 35X75 BR","Coral Towel Waves","PCS","8907144082683","150","2026-08-24T13:01:46.913Z"
"B","R7","Bin 6","B-R7-Bin6","CTN-B-0012","LOT-B-0001","TWL CRL 2 35X75 PK","Coral Towel Waves","PCS","8907144082720","200","2026-08-24T13:02:43.849Z"
"B","R7","Bin 6","B-R7-Bin6","CTN-B-0013","LOT-B-0001","TWL CRL 1 35X75 PU","Coral Towel Cubix","PCS","8907144082560","150","2026-08-24T13:03:42.264Z"
"B","R7","Bin 6","B-R7-Bin6","CTN-B-0014","LOT-B-0001","TWL CRL 1 35X75 GR","Coral Towel Cubix","PCS","8907144082591","150","2026-08-24T13:04:46.592Z"
"B","R7","Bin 7","B-R7-Bin7","CTN-B-0018","LOT-B-0001","TWL CRL 2 35X75 BL","Coral Towel Waves","PCS","8907144082690","200","2026-08-24T13:05:50.192Z"
"B","R7","Bin 7","B-R7-Bin7","CTN-B-0016","LOT-B-0001","TWL CRL 1 35X75 PU","Coral Towel Cubix","PCS","8907144082560","50","2026-09-11T05:25:14.508Z"
"B","R7","Bin 7","B-R7-Bin7","CTN-B-0017","LOT-B-0001","TWL CRL 1 35X75 GR","Coral Towel Cubix","PCS","8907144082591","350","2026-08-24T13:07:44.840Z"
"B","R7","Bin 7","B-R7-Bin7","CTN-B-0019","LOT-B-0001","TWL CRL 2 35X75 PE","Coral Towel Waves","PCS","8907144082706","350","2026-08-24T13:08:30.859Z"
"B","R7","Bin 7","B-R7-Bin7","CTN-B-0003","LOT-B-0001","TWL CRL 1 70X140 BL","Coral Towel Cubix","PCS","8907144082454","40","2026-08-25T08:09:40.098Z"
"B","R7","Bin 7","B-R7-Bin7","CTN-B-0007","LOT-B-0001","TWL CRL 1 70X140 GR","Coral Towel Cubix","PCS","8907144082539","30","2026-09-11T05:28:50.634Z"
"B","R7","Bin 7","B-R7-Bin7","CTN-B-0007","LOT-B-0001","TWL CRL 1 70X140 BL","Coral Towel Cubix","PCS","8907144082454","10","2026-09-11T05:29:01.387Z"
"B","R7","Bin 8","B-R7-Bin8","CTN-B-0044","LOT-B-0001","TWLCRL 70X146 ROSE","CORAL TOWEL","PCS","8907144116609","60","2026-08-27T06:33:15.354Z"
"B","R7","Bin 8","B-R7-Bin8","CTN-B-0045","LOT-B-0001","TWLCRL 70X146 ROCK","CORAL TOWEL","PCS","8907144116593","25","2026-08-27T06:33:58.117Z"
"B","R7","Bin 8","B-R7-Bin8","CTN-B-0045","LOT-B-0001","TWLCRL 70X146 FSFRT","CORAL TOWEL","PCS","8907144116524","9","2026-08-27T06:34:41.429Z"
"B","R7","Bin 8","B-R7-Bin8","CTN-B-0046","LOT-B-0001","TWLCRL 70X146 SAND","CORAL TOWEL","PCS","8907144116616","50","2026-08-27T06:35:27.573Z"
"B","R7","Bin 8","B-R7-Bin8","CTN-B-0007","LOT-B-0001","TWLCRL 70X146 ADN","CORAL TOWEL","PCS","8907144116517","60","2026-09-15T05:23:36.486Z"
"B","R7","Bin 8","B-R7-Bin8","CTN-B-0001","LOT-B-0001","TWL CRL 2 70X140 GR","Coral Towel Waves","PCS","8907144082652","40","2026-09-15T05:25:59.894Z"
"B","R7","Bin 9","B-R7-Bin9","CTN-B-0016","LOT-B-0002","PILLOW MUSHY PRSD","PILLOW","PCS","8907144054611","10","2026-09-12T07:09:21.500Z"
"B","R7","Bin 9","B-R7-Bin9","CTN-B-0017","LOT-B-0002","PILLOW MUSHY PRSD","PILLOW","PCS","8907144054611","10","2026-09-12T07:10:56.189Z"
"B","R7","Bin 9","B-R7-Bin9","CTN-B-0018","LOT-B-0002","PILLOW MUSHY PRSD","PILLOW","PCS","8907144054611","10","2026-09-12T07:11:38.229Z"
"B","R7","Bin 9","B-R7-Bin9","CTN-B-0019","LOT-B-0002","PILLOW MUSHY PRSD","PILLOW","PCS","8907144054611","10","2026-09-12T07:15:34.371Z"
"B","R7","Bin 9","B-R7-Bin9","CTN-B-0020","LOT-B-0002","PILLOW MUSHY PRSD","PILLOW","PCS","8907144054611","10","2026-09-12T07:16:04.672Z"
